order_id,cid,date,time
4632,49,2015-03-19,17:25:31
4633,16,2015-03-19,17:28:29
4634,45,2015-03-19,17:44:39
4635,21,2015-03-19,17:45:58
4636,1,2015-03-19,17:58:30
4637,35,2015-03-19,18:04:27
4638,39,2015-03-19,18:18:28
4639,54,2015-03-19,18:19:16
4640,38,2015-03-19,18:35:46
4641,29,2015-03-19,18:37:11
4642,48,2015-03-19,19:05:06
4643,8,2015-03-19,19:11:53
4644,40,2015-03-19,19:18:36
4645,1,2015-03-19,19:21:02
4646,3,2015-03-19,19:22:44
4647,23,2015-03-19,19:36:47
4648,46,2015-03-19,19:40:10
4649,3,2015-03-19,19:43:03
4650,29,2015-03-19,19:48:15
4651,11,2015-03-19,19:55:20
4652,39,2015-03-19,19:57:11
4653,54,2015-03-19,20:16:45
4654,2,2015-03-19,20:23:12
4655,56,2015-03-19,20:30:29
4656,55,2015-03-19,20:43:33
4657,9,2015-03-19,20:48:08
4658,38,2015-03-19,21:34:17
4659,33,2015-03-19,21:53:59
4660,47,2015-03-19,22:14:01
4661,16,2015-03-20,11:33:30
4662,34,2015-03-20,11:47:53
4663,35,2015-03-20,12:12:03
4664,59,2015-03-20,12:24:44
4665,44,2015-03-20,12:39:39
4666,41,2015-03-20,12:40:13
4667,59,2015-03-20,12:52:56
4668,54,2015-03-20,12:53:37
4669,36,2015-03-20,12:55:55
4670,11,2015-03-20,12:56:01
4671,7,2015-03-20,13:02:39
4672,12,2015-03-20,13:09:27
4673,27,2015-03-20,13:18:11
4674,44,2015-03-20,13:27:07
4675,8,2015-03-20,13:27:10
4676,24,2015-03-20,13:28:26
4677,5,2015-03-20,13:43:36
4678,44,2015-03-20,13:52:15
4679,8,2015-03-20,14:03:43
4680,6,2015-03-20,14:09:05
4681,56,2015-03-20,14:19:44
4682,27,2015-03-20,14:58:30
4683,47,2015-03-20,15:03:44
4684,19,2015-03-20,15:40:10
4685,7,2015-03-20,15:40:29
4686,21,2015-03-20,15:58:56
4687,2,2015-03-20,16:51:47
4688,32,2015-03-20,16:52:55
4689,53,2015-03-20,16:54:26
4690,36,2015-03-20,17:03:46
4691,54,2015-03-20,17:06:29
4692,20,2015-03-20,17:35:37
4693,28,2015-03-20,17:37:54
4694,27,2015-03-20,17:38:33
4695,38,2015-03-20,18:04:31
4696,24,2015-03-20,18:10:14
4697,34,2015-03-20,18:24:39
4698,33,2015-03-20,18:29:47
4699,55,2015-03-20,18:44:52
4700,11,2015-03-20,18:49:15
4701,47,2015-03-20,18:49:32
4702,51,2015-03-20,18:54:47
4703,46,2015-03-20,18:54:51
4704,45,2015-03-20,19:01:03
4705,14,2015-03-20,19:07:12
4706,17,2015-03-20,19:16:21
4707,50,2015-03-20,19:27:09
4708,22,2015-03-20,19:31:55
4709,8,2015-03-20,19:34:01
4710,32,2015-03-20,19:50:29
4711,13,2015-03-20,19:52:39
4712,59,2015-03-20,19:56:47
4713,9,2015-03-20,20:08:33
4714,53,2015-03-20,20:08:46
4715,10,2015-03-20,20:16:44
4716,46,2015-03-20,20:33:22
4717,40,2015-03-20,20:56:46
4718,43,2015-03-20,21:11:17
4719,37,2015-03-20,21:21:56
4720,27,2015-03-20,21:28:14
4721,1,2015-03-20,21:37:57
4722,35,2015-03-20,21:49:53
4723,32,2015-03-20,21:52:10
4724,18,2015-03-20,22:09:09
4725,12,2015-03-20,22:20:00
4726,52,2015-03-20,22:28:53
4727,24,2015-03-21,11:31:39
4728,19,2015-03-21,11:48:59
4729,38,2015-03-21,11:56:23
4730,34,2015-03-21,12:40:30
4731,54,2015-03-21,12:50:12
4732,28,2015-03-21,13:02:15
4733,45,2015-03-21,13:08:31
4734,59,2015-03-21,13:10:35
4735,11,2015-03-21,13:20:32
4736,16,2015-03-21,13:35:05
4737,27,2015-03-21,13:37:53
4738,5,2015-03-21,13:50:27
4739,14,2015-03-21,13:56:44
4740,61,2015-03-21,14:06:07
4741,55,2015-03-21,14:06:09
4742,26,2015-03-21,14:06:43
4743,17,2015-03-21,14:17:42
4744,30,2015-03-21,14:19:17
4745,59,2015-03-21,14:21:26
4746,20,2015-03-21,14:31:37
4747,57,2015-03-21,14:38:22
4748,6,2015-03-21,14:40:36
4749,55,2015-03-21,14:46:54
4750,37,2015-03-21,15:17:26
4751,54,2015-03-21,15:21:55
4752,13,2015-03-21,16:05:39
4753,54,2015-03-21,16:12:25
4754,37,2015-03-21,16:28:54
4755,2,2015-03-21,16:40:27
4756,21,2015-03-21,16:51:43
4757,23,2015-03-21,16:52:17
4758,47,2015-03-21,17:07:20
4759,58,2015-03-21,17:08:35
4760,33,2015-03-21,17:26:32
4761,13,2015-03-21,18:10:58
4762,42,2015-03-21,18:39:15
4763,30,2015-03-21,18:44:01
4764,13,2015-03-21,18:52:00
4765,48,2015-03-21,18:53:49
4766,31,2015-03-21,19:04:51
4767,36,2015-03-21,19:20:15
4768,25,2015-03-21,19:32:01
4769,54,2015-03-21,19:41:04
4770,45,2015-03-21,19:41:16
4771,53,2015-03-21,19:49:47
4772,47,2015-03-21,19:53:41
4773,51,2015-03-21,20:04:52
4774,56,2015-03-21,20:14:45
4775,59,2015-03-21,20:15:09
4776,26,2015-03-21,20:15:27
4777,20,2015-03-21,20:35:51
4778,41,2015-03-21,20:38:40
4779,12,2015-03-21,21:35:31
4780,12,2015-03-21,21:47:02
4781,39,2015-03-21,21:58:12
4782,39,2015-03-21,22:15:37
4783,42,2015-03-22,12:01:30
4784,3,2015-03-22,12:23:54
4785,20,2015-03-22,12:31:46
4786,49,2015-03-22,12:54:56
4787,34,2015-03-22,13:01:37
4788,25,2015-03-22,13:26:50
4789,1,2015-03-22,13:56:27
4790,6,2015-03-22,13:57:47
4791,16,2015-03-22,14:25:24
4792,60,2015-03-22,14:42:50
4793,54,2015-03-22,14:56:38
4794,41,2015-03-22,15:54:26
4795,19,2015-03-22,16:01:29
4796,23,2015-03-22,16:09:49
4797,60,2015-03-22,16:16:29
4798,41,2015-03-22,16:21:33
4799,49,2015-03-22,16:32:35
4800,28,2015-03-22,16:49:55
4801,54,2015-03-22,17:08:48
4802,36,2015-03-22,17:37:13
4803,3,2015-03-22,17:50:14
4804,36,2015-03-22,17:52:20
4805,13,2015-03-22,18:10:30
4806,53,2015-03-22,18:14:21
4807,33,2015-03-22,18:26:11
4808,3,2015-03-22,18:57:35
4809,27,2015-03-22,19:18:35
4810,52,2015-03-22,19:23:28
4811,16,2015-03-22,19:34:54
4812,11,2015-03-22,19:35:48
4813,2,2015-03-22,19:52:54
4814,17,2015-03-22,20:30:11
4815,42,2015-03-22,20:52:46
4816,48,2015-03-22,20:55:27
4817,13,2015-03-22,21:08:01
4818,4,2015-03-22,21:31:24
4819,58,2015-03-22,21:58:31
4820,20,2015-03-23,11:18:22
4821,42,2015-03-23,11:23:52
4822,3,2015-03-23,11:31:48
4823,7,2015-03-23,11:38:21
4824,44,2015-03-23,11:40:00
4825,31,2015-03-23,11:48:12
4826,49,2015-03-23,11:56:58
4827,9,2015-03-23,12:04:18
4828,11,2015-03-23,12:10:12
4829,7,2015-03-23,12:14:01
4830,61,2015-03-23,12:40:25
4831,25,2015-03-23,12:46:10
4832,42,2015-03-23,12:47:25
4833,40,2015-03-23,12:49:53
4834,31,2015-03-23,12:51:24
4835,57,2015-03-23,12:55:41
4836,54,2015-03-23,12:57:49
4837,61,2015-03-23,13:04:56
4838,54,2015-03-23,13:14:04
4839,56,2015-03-23,13:39:44
4840,57,2015-03-23,13:42:58
4841,11,2015-03-23,13:45:24
4842,25,2015-03-23,13:59:42
4843,28,2015-03-23,14:03:50
4844,44,2015-03-23,14:48:44
4845,18,2015-03-23,15:30:17
4846,11,2015-03-23,15:31:14
4847,44,2015-03-23,16:08:52
4848,38,2015-03-23,16:18:18
4849,38,2015-03-23,16:30:24
4850,34,2015-03-23,16:30:47
4851,40,2015-03-23,16:36:52
4852,53,2015-03-23,16:41:38
4853,49,2015-03-23,16:58:43
4854,21,2015-03-23,17:03:09
4855,60,2015-03-23,17:08:22
4856,45,2015-03-23,17:09:52
4857,19,2015-03-23,17:10:42
4858,16,2015-03-23,17:20:36
4859,54,2015-03-23,17:30:36
4860,48,2015-03-23,17:40:49
4861,36,2015-03-23,17:59:40
4862,6,2015-03-23,18:11:50
4863,46,2015-03-23,18:18:12
4864,55,2015-03-23,18:50:25
4865,24,2015-03-23,18:58:05
4866,13,2015-03-23,19:20:18
4867,54,2015-03-23,19:21:09
4868,1,2015-03-23,19:39:40
4869,44,2015-03-23,19:43:40
4870,6,2015-03-23,19:50:49
4871,20,2015-03-23,19:54:00
4872,27,2015-03-23,20:09:11
4873,14,2015-03-23,20:25:39
4874,42,2015-03-23,20:31:44
4875,22,2015-03-23,20:55:17
4876,37,2015-03-23,21:07:34
4877,51,2015-03-23,22:05:32
4878,49,2015-03-23,22:12:04
4879,51,2015-03-23,22:19:06
4880,46,2015-03-23,22:39:18
4881,38,2015-03-24,11:16:40
4882,30,2015-03-24,11:20:32
4883,31,2015-03-24,11:44:46
4884,57,2015-03-24,11:45:15
4885,58,2015-03-24,11:57:15
4886,58,2015-03-24,12:00:25
4887,28,2015-03-24,12:04:00
4888,45,2015-03-24,12:19:14
4889,20,2015-03-24,12:21:23
4890,37,2015-03-24,12:26:16
4891,10,2015-03-24,12:26:41
4892,27,2015-03-24,12:49:05
4893,40,2015-03-24,12:53:26
4894,9,2015-03-24,12:54:29
4895,27,2015-03-24,12:57:03
4896,42,2015-03-24,13:05:31
4897,11,2015-03-24,13:11:23
4898,17,2015-03-24,13:22:58
4899,10,2015-03-24,14:14:11
4900,24,2015-03-24,14:28:06
4901,30,2015-03-24,14:42:01
4902,34,2015-03-24,15:31:33
4903,36,2015-03-24,15:57:20
4904,51,2015-03-24,16:00:10
4905,7,2015-03-24,16:07:27
4906,19,2015-03-24,16:25:58
4907,22,2015-03-24,16:28:16
4908,27,2015-03-24,16:34:25
4909,49,2015-03-24,16:39:37
4910,7,2015-03-24,16:43:09
4911,46,2015-03-24,16:50:08
4912,21,2015-03-24,16:58:45
4913,33,2015-03-24,17:04:55
4914,30,2015-03-24,17:07:49
4915,6,2015-03-24,17:08:31
4916,55,2015-03-24,17:10:38
4917,15,2015-03-24,17:28:09
4918,57,2015-03-24,17:33:38
4919,32,2015-03-24,17:39:17
4920,17,2015-03-24,17:39:24
4921,19,2015-03-24,17:59:12
4922,45,2015-03-24,18:10:44
4923,56,2015-03-24,18:48:54
4924,33,2015-03-24,18:53:06
4925,21,2015-03-24,18:57:07
4926,33,2015-03-24,19:00:07
4927,29,2015-03-24,19:38:31
4928,15,2015-03-24,19:44:15
4929,51,2015-03-24,19:49:39
4930,37,2015-03-24,19:57:44
4931,7,2015-03-24,20:01:03
4932,13,2015-03-24,20:20:11
4933,36,2015-03-24,20:32:57
4934,27,2015-03-24,20:37:52
4935,33,2015-03-24,20:56:05
4936,59,2015-03-24,21:06:17
4937,3,2015-03-24,22:03:54
4938,48,2015-03-24,22:14:02
4939,9,2015-03-24,22:20:17
4940,20,2015-03-24,22:20:25
4941,15,2015-03-25,11:32:56
4942,56,2015-03-25,11:37:54
4943,23,2015-03-25,11:53:09
4944,42,2015-03-25,11:53:50
4945,29,2015-03-25,12:00:40
4946,56,2015-03-25,12:06:23
4947,51,2015-03-25,12:09:12
4948,16,2015-03-25,12:11:42
4949,27,2015-03-25,12:20:42
4950,37,2015-03-25,12:22:09
4951,40,2015-03-25,12:41:13
4952,45,2015-03-25,12:43:12
4953,2,2015-03-25,13:00:56
4954,24,2015-03-25,13:02:58
4955,7,2015-03-25,13:10:57
4956,34,2015-03-25,13:26:18
4957,31,2015-03-25,13:34:24
4958,12,2015-03-25,13:36:37
4959,22,2015-03-25,13:49:25
4960,22,2015-03-25,13:58:48
4961,14,2015-03-25,14:01:43
4962,22,2015-03-25,14:34:44
4963,43,2015-03-25,14:57:26
4964,32,2015-03-25,15:42:29
4965,3,2015-03-25,16:12:29
4966,45,2015-03-25,16:43:47
4967,18,2015-03-25,17:02:42
4968,53,2015-03-25,17:07:45
4969,2,2015-03-25,17:13:34
4970,38,2015-03-25,17:32:07
4971,39,2015-03-25,17:37:50
4972,48,2015-03-25,17:43:05
4973,8,2015-03-25,17:49:01
4974,38,2015-03-25,17:59:15
4975,9,2015-03-25,18:05:54
4976,32,2015-03-25,18:11:17
4977,15,2015-03-25,18:20:35
4978,38,2015-03-25,18:35:12
4979,61,2015-03-25,18:57:01
4980,35,2015-03-25,19:02:39
4981,40,2015-03-25,19:12:01
4982,56,2015-03-25,19:21:56
4983,22,2015-03-25,19:39:31
4984,51,2015-03-25,19:52:33
4985,57,2015-03-25,20:00:01
4986,57,2015-03-25,20:06:38
4987,17,2015-03-25,20:34:13
4988,21,2015-03-25,20:44:56
4989,45,2015-03-25,20:54:18
4990,32,2015-03-25,21:02:20
4991,16,2015-03-25,21:09:19
4992,36,2015-03-25,21:11:28
4993,44,2015-03-25,21:13:53
4994,61,2015-03-25,21:26:47
4995,58,2015-03-25,21:26:57
4996,60,2015-03-25,22:16:46
4997,9,2015-03-26,11:22:59
4998,11,2015-03-26,11:34:32
4999,26,2015-03-26,11:37:06
5000,42,2015-03-26,11:37:43
5001,4,2015-03-26,11:44:02
5002,22,2015-03-26,11:46:28
5003,53,2015-03-26,11:50:45
5004,9,2015-03-26,12:00:55
5005,21,2015-03-26,12:18:13
5006,1,2015-03-26,12:24:39
5007,9,2015-03-26,12:38:04
5008,23,2015-03-26,12:39:34
5009,39,2015-03-26,12:45:57
5010,6,2015-03-26,12:48:02
5011,26,2015-03-26,12:55:44
5012,45,2015-03-26,13:12:34
5013,31,2015-03-26,13:14:23
5014,32,2015-03-26,13:34:44
5015,30,2015-03-26,13:35:54
5016,12,2015-03-26,13:53:46
5017,61,2015-03-26,13:58:44
5018,25,2015-03-26,14:06:09
5019,25,2015-03-26,14:12:31
5020,2,2015-03-26,14:15:57
5021,21,2015-03-26,14:23:00
5022,17,2015-03-26,14:23:37
5023,59,2015-03-26,14:37:13
5024,46,2015-03-26,14:40:47
5025,5,2015-03-26,14:54:00
5026,33,2015-03-26,15:16:07
5027,52,2015-03-26,15:37:15
5028,24,2015-03-26,15:46:49
5029,31,2015-03-26,15:55:20
5030,40,2015-03-26,16:09:58
5031,28,2015-03-26,16:17:47
5032,24,2015-03-26,16:20:57
5033,37,2015-03-26,16:30:33
5034,22,2015-03-26,16:51:53
5035,60,2015-03-26,17:00:18
5036,2,2015-03-26,17:10:08
5037,54,2015-03-26,17:10:13
5038,13,2015-03-26,17:12:05
5039,27,2015-03-26,17:30:05
5040,41,2015-03-26,17:40:27
5041,14,2015-03-26,17:43:00
5042,54,2015-03-26,17:50:15
5043,57,2015-03-26,17:55:08
5044,12,2015-03-26,17:58:03
5045,48,2015-03-26,18:12:55
5046,39,2015-03-26,18:17:36
5047,1,2015-03-26,18:23:08
5048,45,2015-03-26,18:34:53
5049,19,2015-03-26,18:40:21
5050,43,2015-03-26,18:45:15
5051,45,2015-03-26,18:49:21
5052,38,2015-03-26,18:53:41
5053,42,2015-03-26,18:56:26
5054,18,2015-03-26,19:35:46
5055,43,2015-03-26,19:51:36
5056,30,2015-03-26,20:01:53
5057,23,2015-03-26,20:08:07
5058,27,2015-03-26,20:21:14
5059,40,2015-03-26,20:25:19
5060,1,2015-03-26,20:44:56
5061,41,2015-03-26,21:23:45
5062,60,2015-03-27,11:49:29
5063,3,2015-03-27,11:50:10
5064,21,2015-03-27,11:58:27
5065,12,2015-03-27,12:07:05
5066,10,2015-03-27,12:20:59
5067,45,2015-03-27,12:26:17
5068,55,2015-03-27,12:29:40
5069,50,2015-03-27,12:29:41
5070,48,2015-03-27,12:35:03
5071,37,2015-03-27,12:47:48
5072,49,2015-03-27,12:53:56
5073,30,2015-03-27,12:56:32
5074,23,2015-03-27,13:05:06
5075,38,2015-03-27,13:08:15
5076,55,2015-03-27,13:12:12
5077,36,2015-03-27,13:21:18
5078,25,2015-03-27,13:31:17
5079,5,2015-03-27,13:41:43
5080,44,2015-03-27,13:43:35
5081,7,2015-03-27,13:59:35
5082,9,2015-03-27,14:22:32
5083,50,2015-03-27,14:33:01
5084,16,2015-03-27,14:33:30
5085,17,2015-03-27,14:57:13
5086,56,2015-03-27,15:30:43
5087,37,2015-03-27,16:10:25
5088,28,2015-03-27,16:12:26
5089,24,2015-03-27,16:12:46
5090,26,2015-03-27,16:16:50
5091,27,2015-03-27,16:25:42
5092,41,2015-03-27,16:48:30
5093,27,2015-03-27,16:58:24
5094,8,2015-03-27,17:00:09
5095,40,2015-03-27,17:04:40
5096,5,2015-03-27,17:28:05
5097,1,2015-03-27,17:31:39
5098,14,2015-03-27,17:41:05
5099,22,2015-03-27,17:45:15
5100,30,2015-03-27,17:49:28
5101,27,2015-03-27,17:51:15
5102,61,2015-03-27,17:52:41
5103,23,2015-03-27,17:52:55
5104,16,2015-03-27,17:56:27
5105,41,2015-03-27,17:56:55
5106,61,2015-03-27,18:04:24
5107,32,2015-03-27,18:15:26
5108,10,2015-03-27,18:16:47
5109,7,2015-03-27,18:19:24
5110,49,2015-03-27,18:26:20
5111,24,2015-03-27,18:46:46
5112,5,2015-03-27,18:54:36
5113,24,2015-03-27,19:14:27
5114,35,2015-03-27,19:15:56
5115,35,2015-03-27,19:18:58
5116,28,2015-03-27,19:30:46
5117,5,2015-03-27,19:33:52
5118,21,2015-03-27,19:40:48
5119,14,2015-03-27,19:50:43
5120,25,2015-03-27,19:59:09
5121,53,2015-03-27,20:03:34
5122,48,2015-03-27,20:26:45
5123,31,2015-03-27,20:28:06
5124,37,2015-03-27,20:53:44
5125,34,2015-03-27,21:08:30
5126,42,2015-03-27,21:21:49
5127,33,2015-03-27,21:43:10
5128,7,2015-03-27,21:58:19
5129,60,2015-03-27,22:16:53
5130,1,2015-03-27,22:19:13
5131,45,2015-03-27,22:37:50
5132,19,2015-03-27,22:52:56
5133,27,2015-03-28,11:41:16
5134,3,2015-03-28,12:15:35
5135,10,2015-03-28,12:17:36
5136,30,2015-03-28,12:37:40
5137,52,2015-03-28,12:40:38
5138,39,2015-03-28,12:40:47
5139,21,2015-03-28,12:42:22
5140,53,2015-03-28,12:45:45
5141,59,2015-03-28,12:57:51
5142,27,2015-03-28,13:35:21
5143,3,2015-03-28,13:47:27
5144,2,2015-03-28,13:58:24
5145,3,2015-03-28,14:15:53
5146,5,2015-03-28,14:19:34
5147,5,2015-03-28,14:44:43
5148,23,2015-03-28,14:48:02
5149,18,2015-03-28,14:48:50
5150,27,2015-03-28,15:08:03
5151,24,2015-03-28,15:08:24
5152,42,2015-03-28,15:14:42
5153,55,2015-03-28,15:23:30
5154,25,2015-03-28,15:50:03
5155,57,2015-03-28,16:03:23
5156,43,2015-03-28,16:07:33
5157,23,2015-03-28,16:09:26
5158,2,2015-03-28,16:16:37
5159,55,2015-03-28,16:38:35
5160,50,2015-03-28,16:53:33
5161,6,2015-03-28,16:56:08
5162,32,2015-03-28,16:59:31
5163,38,2015-03-28,17:08:46
5164,43,2015-03-28,17:14:30
5165,35,2015-03-28,17:26:43
5166,36,2015-03-28,17:47:46
5167,8,2015-03-28,17:55:48
5168,35,2015-03-28,17:58:23
5169,21,2015-03-28,18:04:45
5170,60,2015-03-28,18:12:16
5171,7,2015-03-28,18:43:40
5172,10,2015-03-28,18:49:27
5173,25,2015-03-28,18:55:29
5174,60,2015-03-28,18:55:54
5175,36,2015-03-28,19:25:20
5176,47,2015-03-28,19:28:49
5177,17,2015-03-28,19:35:27
5178,36,2015-03-28,19:37:09
5179,61,2015-03-28,19:45:19
5180,12,2015-03-28,19:48:11
5181,23,2015-03-28,19:54:39
5182,14,2015-03-28,20:05:31
5183,18,2015-03-28,20:13:50
5184,16,2015-03-28,20:20:01
5185,52,2015-03-28,20:24:32
5186,2,2015-03-28,20:28:50
5187,24,2015-03-28,20:39:16
5188,32,2015-03-28,20:43:58
5189,29,2015-03-28,20:48:40
5190,2,2015-03-28,22:27:17
5191,57,2015-03-28,22:34:56
5192,47,2015-03-28,22:43:32
5193,34,2015-03-29,11:32:32
5194,32,2015-03-29,11:39:53
5195,37,2015-03-29,11:40:17
5196,26,2015-03-29,12:03:04
5197,10,2015-03-29,12:07:16
5198,47,2015-03-29,12:09:12
5199,27,2015-03-29,12:12:15
5200,44,2015-03-29,12:32:07
5201,43,2015-03-29,12:38:11
5202,10,2015-03-29,13:00:19
5203,19,2015-03-29,13:45:56
5204,16,2015-03-29,13:50:34
5205,27,2015-03-29,13:54:15
5206,20,2015-03-29,13:58:37
5207,43,2015-03-29,14:06:28
5208,49,2015-03-29,14:15:37
5209,59,2015-03-29,14:40:49
5210,9,2015-03-29,14:48:09
5211,44,2015-03-29,15:01:24
5212,9,2015-03-29,15:08:01
5213,32,2015-03-29,15:11:52
5214,51,2015-03-29,15:39:45
5215,51,2015-03-29,15:59:36
5216,18,2015-03-29,16:10:29
5217,30,2015-03-29,16:10:38
5218,49,2015-03-29,16:17:59
5219,59,2015-03-29,16:23:18
5220,6,2015-03-29,16:50:51
5221,26,2015-03-29,16:50:56
5222,44,2015-03-29,16:58:46
5223,19,2015-03-29,16:59:08
5224,19,2015-03-29,17:02:33
5225,45,2015-03-29,17:40:52
5226,4,2015-03-29,17:43:56
5227,35,2015-03-29,17:44:17
5228,1,2015-03-29,17:47:22
5229,14,2015-03-29,18:33:39
5230,52,2015-03-29,18:37:13
5231,45,2015-03-29,18:42:15
5232,50,2015-03-29,18:52:20
5233,34,2015-03-29,18:53:49
5234,54,2015-03-29,19:05:13
5235,3,2015-03-29,19:05:52
5236,59,2015-03-29,19:09:56
5237,16,2015-03-29,19:17:09
5238,55,2015-03-29,19:23:01
5239,51,2015-03-29,19:23:31
5240,57,2015-03-29,19:43:26
5241,31,2015-03-29,19:53:21
5242,51,2015-03-29,19:56:06
5243,57,2015-03-29,20:03:49
5244,42,2015-03-29,20:26:29
5245,7,2015-03-29,20:29:18
5246,57,2015-03-29,22:27:29
5247,44,2015-03-30,10:50:46
5248,2,2015-03-30,11:15:48
5249,1,2015-03-30,11:25:41
5250,56,2015-03-30,11:42:06
5251,54,2015-03-30,11:52:18
5252,39,2015-03-30,12:12:58
5253,5,2015-03-30,12:16:02
5254,36,2015-03-30,12:18:47
5255,4,2015-03-30,12:30:24
5256,36,2015-03-30,12:36:09
5257,55,2015-03-30,12:37:26
5258,30,2015-03-30,12:44:10
5259,38,2015-03-30,12:52:24
5260,56,2015-03-30,12:57:03
5261,53,2015-03-30,13:09:48
5262,48,2015-03-30,13:20:55
5263,23,2015-03-30,13:23:38
5264,56,2015-03-30,13:24:35
5265,41,2015-03-30,13:29:48
5266,29,2015-03-30,13:53:43
5267,19,2015-03-30,14:17:09
5268,44,2015-03-30,14:27:07
5269,5,2015-03-30,15:05:00
5270,17,2015-03-30,15:12:32
5271,35,2015-03-30,15:23:57
5272,61,2015-03-30,15:39:12
5273,27,2015-03-30,15:41:35
5274,41,2015-03-30,15:55:42
5275,48,2015-03-30,16:00:53
5276,3,2015-03-30,16:17:55
5277,29,2015-03-30,16:18:59
5278,2,2015-03-30,16:41:21
5279,19,2015-03-30,16:44:53
5280,29,2015-03-30,16:52:59
5281,38,2015-03-30,16:56:04
5282,34,2015-03-30,17:01:37
5283,59,2015-03-30,17:09:36
5284,28,2015-03-30,17:11:39
5285,60,2015-03-30,17:34:44
5286,20,2015-03-30,17:49:12
5287,33,2015-03-30,18:03:19
5288,28,2015-03-30,18:08:42
5289,31,2015-03-30,18:17:13
5290,28,2015-03-30,18:18:27
5291,12,2015-03-30,18:22:03
5292,10,2015-03-30,18:36:47
5293,47,2015-03-30,18:45:13
5294,26,2015-03-30,18:50:34
5295,24,2015-03-30,19:10:56
5296,37,2015-03-30,19:30:56
5297,36,2015-03-30,19:41:51
5298,51,2015-03-30,20:08:49
5299,28,2015-03-30,20:10:10
5300,34,2015-03-30,20:17:59
5301,8,2015-03-30,21:04:56
5302,61,2015-03-30,21:15:23
5303,49,2015-03-30,21:15:27
5304,6,2015-03-30,21:16:48
5305,51,2015-03-30,21:34:09
5306,11,2015-03-30,21:35:15
5307,11,2015-03-30,21:44:36
5308,28,2015-03-30,21:53:36
5309,34,2015-03-31,11:22:20
5310,9,2015-03-31,12:00:51
5311,11,2015-03-31,12:02:45
5312,32,2015-03-31,12:06:28
5313,44,2015-03-31,12:24:23
5314,39,2015-03-31,12:33:13
5315,56,2015-03-31,12:48:46
5316,18,2015-03-31,12:59:45
5317,36,2015-03-31,13:04:13
5318,44,2015-03-31,13:11:16
5319,41,2015-03-31,13:19:18
5320,19,2015-03-31,13:22:56
5321,20,2015-03-31,13:29:47
5322,29,2015-03-31,13:35:58
5323,25,2015-03-31,13:41:03
5324,31,2015-03-31,13:41:15
5325,61,2015-03-31,13:44:52
5326,61,2015-03-31,13:50:17
5327,57,2015-03-31,13:51:47
5328,34,2015-03-31,14:23:57
5329,23,2015-03-31,14:48:27
5330,58,2015-03-31,14:48:47
5331,7,2015-03-31,14:50:38
5332,32,2015-03-31,14:51:37
5333,38,2015-03-31,15:16:44
5334,35,2015-03-31,15:29:36
5335,9,2015-03-31,15:31:09
5336,50,2015-03-31,15:32:39
5337,59,2015-03-31,15:34:31
5338,57,2015-03-31,16:06:36
5339,25,2015-03-31,16:12:55
5340,36,2015-03-31,16:21:00
5341,38,2015-03-31,16:24:16
5342,47,2015-03-31,17:17:38
5343,42,2015-03-31,17:19:08
5344,33,2015-03-31,17:22:40
5345,57,2015-03-31,17:30:29
5346,28,2015-03-31,17:30:58
5347,2,2015-03-31,17:33:17
5348,36,2015-03-31,17:37:44
5349,27,2015-03-31,17:42:09
5350,38,2015-03-31,17:54:10
5351,21,2015-03-31,18:04:00
5352,21,2015-03-31,18:04:35
5353,16,2015-03-31,18:40:10
5354,32,2015-03-31,18:50:19
5355,54,2015-03-31,18:51:00
5356,56,2015-03-31,18:52:00
5357,41,2015-03-31,18:55:22
5358,51,2015-03-31,19:07:27
5359,36,2015-03-31,19:13:16
5360,50,2015-03-31,19:15:48
5361,34,2015-03-31,19:40:42
5362,26,2015-03-31,19:59:23
5363,18,2015-03-31,20:15:58
5364,53,2015-03-31,20:16:14
5365,40,2015-03-31,20:31:48
5366,4,2015-03-31,21:01:41
5367,34,2015-03-31,21:58:06
5368,13,2015-03-31,21:58:47
5369,46,2015-03-31,22:05:04
5370,59,2015-03-31,22:15:48
5371,58,2015-04-01,11:17:06
5372,41,2015-04-01,11:42:11
5373,28,2015-04-01,11:48:13
5374,17,2015-04-01,12:07:01
5375,7,2015-04-01,12:09:13
5376,17,2015-04-01,12:13:26
5377,37,2015-04-01,12:17:20
5378,54,2015-04-01,12:32:00
5379,44,2015-04-01,12:35:05
5380,25,2015-04-01,12:40:08
5381,28,2015-04-01,12:46:09
5382,6,2015-04-01,12:46:11
5383,43,2015-04-01,12:49:09
5384,57,2015-04-01,12:55:14
5385,18,2015-04-01,12:57:30
5386,16,2015-04-01,12:57:44
5387,41,2015-04-01,12:59:48
5388,59,2015-04-01,13:12:00
5389,12,2015-04-01,13:32:58
5390,16,2015-04-01,13:35:10
5391,4,2015-04-01,13:39:52
5392,18,2015-04-01,13:58:04
5393,41,2015-04-01,13:59:22
5394,18,2015-04-01,14:05:26
5395,1,2015-04-01,14:12:09
5396,28,2015-04-01,14:41:29
5397,15,2015-04-01,14:58:56
5398,9,2015-04-01,15:11:01
5399,59,2015-04-01,15:12:18
5400,37,2015-04-01,15:35:16
5401,23,2015-04-01,15:42:42
5402,25,2015-04-01,15:54:54
5403,19,2015-04-01,16:13:54
5404,2,2015-04-01,16:19:31
5405,11,2015-04-01,16:25:02
5406,19,2015-04-01,16:25:54
5407,51,2015-04-01,16:38:26
5408,53,2015-04-01,17:22:22
